name;grade;stars;prices;address;gps;start_date;end_date;nb_adulte;nb_enfant;nb_chambre;link
Pullman Paris Tour Eiffel;8,3;4.0;702;15e arr., Paris;[6.1337777, 1.2259398];04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/tour-eiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=1&hapos=1&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=2673040_333879094_2_10_549755813888%2C2673040_333879094_2_10_549755813888&highlighted_blocks=2673040_333879094_2_10_549755813888%2C2673040_333879094_2_10_549755813888&matching_block_id=2673040_333879094_2_10_549755813888&sr_pri_blocks=2673040_333879094_2_10_549755813888__35076%2C2673040_333879094_2_10_549755813888__35076&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Fraser Suites Le Claridge Champs-Elysées;8,0;5.0;722;8e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/le-claridge-champs-elysees-by-fraser-serviced-residences.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=2&hapos=2&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=5367719_328393508_6_0_0&highlighted_blocks=5367719_328393508_6_0_0&matching_block_id=5367719_328393508_6_0_0&sr_pri_blocks=5367719_328393508_6_0_0__72250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
InterContinental Paris Le Grand, an IHG Hotel;8,7;5.0;1;9e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/intercontinental-paris-le-grand.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=3&hapos=3&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=4220526_328284965_3_42_0%2C4220526_328284965_3_42_0&highlighted_blocks=4220526_328284965_3_42_0%2C4220526_328284965_3_42_0&matching_block_id=4220526_328284965_3_42_0&sr_pri_blocks=4220526_328284965_3_42_0__54225%2C4220526_328284965_3_42_0__54225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel Raphael;8,7;5.0;936;16e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/raphael.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=4&hapos=4&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=17745502_91910814_2_42_0%2C17745502_91910814_2_42_0&highlighted_blocks=17745502_91910814_2_42_0%2C17745502_91910814_2_42_0&matching_block_id=17745502_91910814_2_42_0&sr_pri_blocks=17745502_91910814_2_42_0__46825%2C17745502_91910814_2_42_0__46825&from=searchresults#hotelTmpl
Mercure Paris Gare De Lyon TGV;7,8;4.0;512;12e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/mercure-paris-gare-de-lyon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=5&hapos=5&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=5408820_94273179_4_1_0%2C5408818_333880305_2_2_0&highlighted_blocks=5408820_94273179_4_1_0%2C5408818_333880305_2_2_0&matching_block_id=5408820_94273179_4_1_0&sr_pri_blocks=5408820_94273179_4_1_0__30752%2C5408818_333880305_2_2_0__20476&from=searchresults#hotelTmpl
La Clef Tour Eiffel Paris by The Crest Collection;8,2;5.0;915;16e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/ascott-arc-de-triomphe-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=6&hapos=6&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=30957507_204494055_3_2_0%2C30957507_204494055_3_2_0&highlighted_blocks=30957507_204494055_3_2_0%2C30957507_204494055_3_2_0&matching_block_id=30957507_204494055_3_2_0&sr_pri_blocks=30957507_204494055_3_2_0__45765%2C30957507_204494055_3_2_0__45765&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Warwick Paris (Former Warwick Champs-Elysees);7,5;4.0;652;8e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/warwickchampselysees.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=7&hapos=7&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=5190102_91458120_0_42_0%2C5190102_91458120_0_42_0&highlighted_blocks=5190102_91458120_0_42_0%2C5190102_91458120_0_42_0&matching_block_id=5190102_91458120_0_42_0&sr_pri_blocks=5190102_91458120_0_42_0__32591%2C5190102_91458120_0_42_0__32591&from=searchresults#hotelTmpl
Logement entier à Paris;9,0;;208;12e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/logement-entier-a-paris-paris1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=8&hapos=8&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=797779801_339982251_4_0_0&highlighted_blocks=797779801_339982251_4_0_0&matching_block_id=797779801_339982251_4_0_0&sr_pri_blocks=797779801_339982251_4_0_0__20795&from=searchresults#hotelTmpl
Novotel Paris Centre Gare Montparnasse;8,3;4.0;492;15e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/novotel-paris-gare-montparnasse.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=9&hapos=9&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=5372116_246056727_2_42_0%2C5372116_246056727_2_42_0&highlighted_blocks=5372116_246056727_2_42_0%2C5372116_246056727_2_42_0&matching_block_id=5372116_246056727_2_42_0&sr_pri_blocks=5372116_246056727_2_42_0__24576%2C5372116_246056727_2_42_0__24576&from=searchresults#hotelTmpl
ibis budget Porte D'Orleans;7,4;2.0;217;14e arr., Paris;;04-11-2022;04-12-2022;1;4;2;https://www.booking.com/hotel/fr/ibis-budget-porte-d-orleans-paris-14.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=18789e2fb8096c0082e88f98711048f9&aid=304142&ucfs=1&arphpl=1&checkin=2022-04-12&checkout=2022-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=4&req_children=4&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&age=9&req_age=9&hpos=10&hapos=10&sr_order=popularity&srpvid=e2c59547599901a4&srepoch=1648674833&all_sr_blocks=54201105_115247015_3_2_0%2C54201105_115247015_3_2_0&highlighted_blocks=54201105_115247015_3_2_0%2C54201105_115247015_3_2_0&matching_block_id=54201105_115247015_3_2_0&sr_pri_blocks=54201105_115247015_3_2_0__10839%2C54201105_115247015_3_2_0__10839&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
